0.0818475	0.0448569	0.541817	0.147448	0.500993	0.610321	0.691164	0
-0.00754578	0.0228792	0.541968	0.119601	0.474198	0.586174	0.827341	0
0.0255246	0.0215666	0.543693	0.119583	0.514628	0.594847	0.867828	0
-0.0070197	0.0232303	0.54422	0.113873	0.46579	0.554221	0.845701	0
0.0238165	0.0229326	0.542187	0.116795	0.443489	0.535053	0.812745	0
0.0299197	0.024384	0.542138	0.113591	0.545642	0.620658	0.885615	0
0.00886234	0.024386	0.544308	0.11505	0.468921	0.569	0.818097	0
0.0034613	0.026042	0.544964	0.131772	0.491894	0.603447	0.8195	0
0.0216748	0.0337484	0.541562	0.140875	0.494963	0.611553	0.712419	0
0.112172	0.0983843	0.524435	0.255969	0.643726	0.917405	0.885647	0

Combined ACP = 0.0162758 Combined Error on ACP = 0.00841222
