0.0643897	0.0408158	0.539759	0.144775	0.500993	0.610321	0.691164	0
-0.0116021	0.0222277	0.540489	0.124474	0.474198	0.586174	0.827341	0
-0.00265041	0.0204423	0.544464	0.121629	0.514628	0.594847	0.867828	0
0.00559939	0.0221019	0.542115	0.116609	0.46579	0.554221	0.845701	0
-0.00179916	0.0235572	0.541054	0.113264	0.443489	0.535053	0.812745	0
-0.00978957	0.0235809	0.54438	0.12111	0.545642	0.620658	0.885615	0
-0.0268566	0.0244867	0.54458	0.118814	0.468921	0.569	0.818097	0
-0.0141041	0.0262129	0.542973	0.126233	0.491894	0.603447	0.8195	0
0.000886968	0.0321453	0.54285	0.156233	0.494963	0.611553	0.712419	0
0.127282	0.0847867	0.531995	0.225611	0.643726	0.917405	0.885647	0

Combined ACP = -0.00253477 Combined Error on ACP = 0.00819377
