0.00413594	0.0458383	0.53437	0.144825	0.500993	0.610321	0.691164	0
0.0395334	0.0230202	0.541433	0.128219	0.474198	0.586174	0.827341	0
0.02515	0.021934	0.54455	0.11995	0.514628	0.594847	0.867828	0
0.052983	0.0228239	0.544414	0.109127	0.46579	0.554221	0.845701	0
0.028149	0.0233754	0.542743	0.110611	0.443489	0.535053	0.812745	0
-0.0241929	0.024457	0.542738	0.119791	0.545642	0.620658	0.885615	0
-0.0461533	0.0244412	0.542287	0.123435	0.468921	0.569	0.818097	0
0.00174578	0.0253287	0.544576	0.130206	0.491894	0.603447	0.8195	0
-0.00924224	0.0332854	0.538103	0.141175	0.494963	0.611553	0.712419	0
0.0192651	0.100847	0.527381	0.243813	0.643726	0.917405	0.885647	0

Combined ACP = 0.00830562 Combined Error on ACP = 0.00842247
