-0.040203	0.0450383	0.537849	0.152083	0.500993	0.610321	0.691164	0
-0.00287871	0.0226068	0.542953	0.134195	0.474198	0.586174	0.827341	0
0.0107563	0.0213948	0.541961	0.121865	0.514628	0.594847	0.867828	0
0.0134151	0.0222468	0.543954	0.112215	0.46579	0.554221	0.845701	0
0.0122545	0.0232614	0.542512	0.114416	0.443489	0.535053	0.812745	0
-0.00726381	0.0244379	0.543188	0.121831	0.545642	0.620658	0.885615	0
-0.00906646	0.0256797	0.541888	0.123856	0.468921	0.569	0.818097	0
0.0221525	0.0260727	0.546224	0.136448	0.491894	0.603447	0.8195	0
-0.0278857	0.0333593	0.544358	0.132799	0.494963	0.611553	0.712419	0
-0.122129	0.123395	0.547844	0.187378	0.643726	0.917405	0.885647	0

Combined ACP = -0.000894078 Combined Error on ACP = 0.00841282
0	0.841471	0.5428	0.132442	0.472521	0.574232	0.8016	0
0.00557817	0.00857784	0.543403	0.136963	0.484292	0.623235	0.982122	0
